,movie_id,movie_imdb_id,movie_name,language,overview,release_date,status,rating,vote_count,genre,runtime,poster_url
3679,8981,tt0377752,Dear Frankie,en,"Nine-year-old Frankie and his single mum Lizzie have been on the move ever since Frankie can remember, most recently arriving in a seaside Scottish town. Wanting to protect her deaf son from the truth that they've run away from his father, Lizzie has invented a story that he is away at sea on the HMS Accra. Every few weeks, Lizzie writes Frankie a make-believe letter from his father, telling of his adventures in exotic lands. As Frankie tracks the ship's progress around the globe, he discovers that it is due to dock in his hometown. With the real HMS Accra arriving in only a fortnight, Lizzie must choose between telling Frankie the truth or finding the perfect stranger to play Frankie's father for just one day...",2004-05-18,Released,7.029,156,"Drama, Family, ",105,https://image.tmdb.org/t/p/original/5YRDvaBWBbhTKBYYc7BoOWdW01N.jpg
3680,10914,tt0903131,All Hat,en,"An ex-con returns to his rural Ontario roots and outwits a corrupt and wealthy thoroughbred owner trying to take over a slew of local farms. Ray Dokes, a charming ex-ballplayer, returns from jail to discover the rural landscape of his childhood transformed by urban development. Determined to stay out of trouble, Ray heads to the farm of his old friend Pete Culpepper, a crusty Texas cowboy who trains losing racehorses and whose debts are growing faster than his corn.",2007-09-11,Released,3.7,6,"Comedy, Drama, Western, ",89,https://image.tmdb.org/t/p/original/97BMsVbc6R3sLR6A6GjvWdpukj1.jpg
3681,50848,tt1646974,Le Nom des gens,fr,"Bahia Benmahmoud, a free-spirited young woman, has a particular way of seeing political engagement, as she doesn't hesitate to sleep with those who don't agree with her to convert them to her cause - which is a lot of people, as all right-leaning people are concerned. Generally, it works pretty well. Until the day she meets Arthur Martin, a discreet forty-something who doesn't like taking risks. She imagines that with a name like that, he's got to be slightly fascist. But names are deceitful and appearances deceiving.",2010-11-24,Released,7.316,250,"Drama, Comedy, Romance, ",100,https://image.tmdb.org/t/p/original/qnUyni6Cc5bQbgyvvof6yNwoIUd.jpg
3682,166624,tt2091427,Treading Water,en,"At first glance, Mica seems a perfectly normal boy. But first glances can often be deceiving... For one, Mica's house is now a museum honouring Guillermo Garibai, the legendary Mexican crooner. Mica spends most of his time there, giving guided tours to aging Garibai fans. But stranger still, Mica smells. He smells like fish. Numerous doctors, his life-long therapist and even his own parents are at a loss. No one wants to be Mica's friend. Girls won't talk to him. His life appears pointless, uneventful, doomed. That is, until Laura walks into it.",2013-09-13,Released,5.6,15,"Drama, Comedy, ",92,https://image.tmdb.org/t/p/original/zFY2dXaZ9SBI1x9lZkDKG0rECOt.jpg
3683,10822,tt0379976,Savage Grace,en,"This examination of a famous scandal from the 1970s explores the relationship between Barbara Baekeland and her only son, Antony. Barbara, a lonely social climber unhappily married to the wealthy but remote plastics heir Brooks Baekeland, dotes on Antony, who is homosexual. As Barbara tries to ""cure"" Antony of his sexuality -- sometimes by seducing him herself -- the groundwork is laid for a murderous tragedy.",2007-05-18,Released,5.7,150,"Drama, ",97,https://image.tmdb.org/t/p/original/z83ExVvReRTMuwxRqatzUaHwIYR.jpg
3684,9336,tt0087928,Police Academy,en,"New rules enforced by the Lady Mayoress mean that sex, weight, height and intelligence need no longer be a factor for joining the Police Force. This opens the floodgates for all and sundry to enter the Police Academy, much to the chagrin of the instructors. Not everyone is there through choice, though. Social misfit Mahoney has been forced to sign up as the only alternative to a jail sentence and it doesn't take long before he falls foul of the boorish Lieutenant Harris. But before long, Mahoney realises that he is enjoying being a police cadet and decides he wants to stay... while Harris decides he wants Mahoney out!",1984-03-22,Released,6.63,2128,"Comedy, Crime, ",97,https://image.tmdb.org/t/p/original/CZoeavxfCWcoQP5zW6fTxgNKXy.jpg
3685,13342,tt0083929,Fast Times at Ridgemont High,en,"Based on the real-life adventures chronicled by Cameron Crowe, Fast Times follows a group of high school students growing up in Southern California. Stacy Hamilton and Mark Ratner are looking for a love interest, and are helped along by their older classmates, Linda Barrett and Mike Damone, respectively. At the center of the film is Jeff Spicoli, a perpetually stoned surfer who faces-off with the resolute Mr. Handâa man convinced that everyone is on dope.",1982-08-13,Released,6.809,967,"Comedy, ",90,https://image.tmdb.org/t/p/original/e15rmfjf0m6EGLe4MnNhwD3Dd1W.jpg
3686,10339,tt0049513,Moby Dick,en,"In 1841, young Ishmael signs up for service abroad the Pequod, a whaler sailing out of New Bedford. The ship is under the command of Captain Ahab, a strict disciplinarian who exhorts his men to find Moby Dick, the great white whale. Ahab lost his his leg to that creature and is desperate for revenge. As the crew soon learns, he will stop at nothing to gain satisfaction.",1956-06-27,Released,7.0,289,"Adventure, Drama, ",116,https://image.tmdb.org/t/p/original/7JXcm3RyWlGsRCZ0YlOliWr6TNv.jpg
3687,1429,tt0307901,25th Hour,en,"In New York City in the days following the events of 9/11, Monty Brogan is a convicted drug dealer about to start a seven-year prison sentence, and his final hours of freedom are devoted to hanging out with his closest buddies and trying to prepare his girlfriend for his extended absence.",2002-12-19,Released,7.37,1944,"Crime, Drama, ",135,https://image.tmdb.org/t/p/original/uW7tTRElr2tRhmAVESzvHy4ByXg.jpg
3688,641,tt0180093,Requiem for a Dream,en,The hopes and dreams of four ambitious people are shattered when their drug addictions begin spiraling out of control. A look into addiction and how it overcomes the mind and body.,2000-10-06,Released,8.036,8250,"Crime, Drama, ",102,https://image.tmdb.org/t/p/original/nOd6vjEmzCT0k4VYqsA2hwyi87C.jpg
3689,27686,tt0038116,State Fair,en,"During their annual visit to the Iowa State Fair, the Frake family enjoy many adventures. Proud patriarch Abel has high hopes for his champion swine Blueboy; and his wife Melissa enters the mincemeat and pickles contest...with hilarious results.",1945-08-29,Released,6.7,46,"Music, Romance, Comedy, Drama, ",100,https://image.tmdb.org/t/p/original/cmy55K7Qs1WQeGPksHBphjyjh3b.jpg
3690,65749,tt0120274,"Tango, no me dejes nunca",es,A dangerous love affair inspires a director to create the most spectacular and bodly seductive dance film ever made. 1998 Oscar Nominee Best Foreign Language Film.,1998-08-06,Released,6.38,25,"Drama, Romance, ",115,https://image.tmdb.org/t/p/original/87Ze0JLbWYuYbWc1qf6aGxHipnI.jpg
3691,6106,tt0091886,Salvador,en,A second-rate journalist from the US tries his luck in El Salvador during the military dictatorship in the 1980s.,1986-04-23,Released,7.2,259,"Drama, History, Thriller, ",123,https://image.tmdb.org/t/p/original/c5JgUmzN7syTFy9suwoHF3vhNsN.jpg
3692,252680,tt3014666,Moms' Night Out,en,"Yearning for an evening without their kids, some friends plan a night out. But to do this, their husbands need to watch the kids. What can go wrong?",2014-03-25,Released,5.63,258,"Comedy, ",98,https://image.tmdb.org/t/p/original/gP97yU8YrVZY2yLxTwsicS8KuSe.jpg
3693,141,tt0246578,Donnie Darko,en,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.",2001-10-24,Released,7.793,10560,"Fantasy, Drama, Mystery, ",114,https://image.tmdb.org/t/p/original/fhQoQfejY1hUcwyuLgpBrYs6uFt.jpg
3694,66607,tt0461336,Salvando al Soldado PÃ©rez,es,"La vida ha llevado a JuliÃ¡n PÃ©rez por caminos equivocados, pero el destino le presentarÃ¡ a este hombre la oportunidad de encontrar su redenciÃ³n cuando es enviado a la misiÃ³n mÃ¡s peligrosa y noble de toda su vida, una misiÃ³n ordenada por la Ãºnica autoridad que todavÃ­a respeta, su madre, DoÃ±a Elvira. JuliÃ¡n debe viajar hasta el otro extremo del mundo, a un lugar llamado Irak, a traer de vuelta vivo, a su hermano menor el soldado de infanterÃ­a Juan PÃ©rez. Con la promesa hecha, JuliÃ¡n PÃ©rez regresa a su natal Sinaloa donde reclutarÃ¡ a un comando de elite, destinado a cumplir una misiÃ³n suicida: viajar a Irak y salvar al soldado PÃ©rez.",2011-03-18,Released,6.6,62,"Action, Comedy, ",105,https://image.tmdb.org/t/p/original/stUWDSI3xGGDhitP93mGJtdG8dh.jpg
3695,17139,tt0119448,Karakter,nl,"In pre-WWII Holland, the penniless, illegitimate son of a powerful bailiff sets out to become a lawyer as he spends a lifetime struggling to prove his worth to his relentlessly spiteful father.",1997-04-17,Released,7.338,80,"History, Drama, ",122,https://image.tmdb.org/t/p/original/rXU7gNAAkulPUr0F1XqSHuEhfHL.jpg
3696,12079,tt0283003,Spun,en,"Over the course of three days Ross, a college dropout addicted to crystal-meth, encounters a variety of oddball folks - including a stripper named Nikki and her boyfriend, the local meth producer, The Cook - but all he really wants to do is hook up with his old girlfriend, Amy.",2002-06-01,Released,6.6,353,"Comedy, Crime, Drama, ",101,https://image.tmdb.org/t/p/original/aRSDMzIYX3xuziQVJYnEtMaaVzt.jpg
3697,39800,tt0808526,Life During Wartime,en,"Friends, family, and lovers struggle to find love, forgiveness, and meaning in an almost war-torn world riddled with comedy and pathos. Follows Solondz's film Happiness (1998).",2009-10-10,Released,6.16,97,"Comedy, Drama, ",97,https://image.tmdb.org/t/p/original/j7UQXWVDWdYPCbsencytEMnTjMM.jpg
3698,4550,tt0451094,ì¹ì í ê¸ìì¨,ko,"After being wrongfully convicted, a woman is imprisoned for 13 years and forced to give up her daughter. While in prison she gains the respect of her cellmates and plots her revenge on the man responsible. Once released, she begins her elaborate plan of retribution, but discovers a horrifying truth.",2005-07-29,Released,7.544,1248,"Drama, Thriller, ",115,https://image.tmdb.org/t/p/original/pxgjBSwsa2IBSJoVrsLT6qxOO6N.jpg
3699,62116,tt1653911,"Nannerl, la soeur de Mozart",fr,"A re-imagined account of the early life of Maria Anna 'Nannerl' Mozart, five years older than Wolfgang and a musical prodigy in her own right.",2010-06-09,Released,6.5,27,"Drama, ",120,https://image.tmdb.org/t/p/original/7x9fUNPUbT726OkR23lG7tzEG5b.jpg
3700,9991,tt0291341,Mean Machine,en,"Disgraced ex-England football captain, Danny 'Mean Machine' Meehan, is thrown in jail for assaulting two police officers. He keeps his head down and has the opportunity to forget everything and change the lives of the prisoners. When these prisoners have the chance to put one over the evil guards during a prison football match, Danny takes the lead.",2001-12-26,Released,6.2,467,"Comedy, Drama, ",99,https://image.tmdb.org/t/p/original/ripTQsmWQJyccK6zB1dajSY3olv.jpg
3701,116613,tt0857190,The Sweeney,en,"Jack Regan, a hardened cop who doesnât play by the rules, is confronted with a criminal from his past. With sidekick George Carter they are put on the case of a jewellery store heist that ends in a killing. But is that killing really an execution in disguise? With pressure from his boss and the fact that Regan is having an affair with that bossâs wife, itâs not going to be easy for him to stay out of trouble.",2012-09-11,Released,5.7,224,"Action, Crime, ",112,https://image.tmdb.org/t/p/original/nwGo7AoYXG4C03wbyfdeYvcVbnV.jpg
3702,11826,tt0203119,Sexy Beast,en,"Ex-safecracker Gal Dove has served his time behind bars and is blissfully retired to a Spanish villa paradise with a wife he adores. The idyll is shattered by the arrival of his nemesis Don Logan, intent on persuading Gal to return to London for one last big job.",2000-09-13,Released,6.973,571,"Crime, Drama, Thriller, ",89,https://image.tmdb.org/t/p/original/9OlmWIEuSec27HiOPuMJASnff6f.jpg
3703,29920,tt1291652,Snabba cash,sv,"When JW becomes a drug runner in order to maintain his double life, his fate becomes tied to two other men: Jorge, a fugitive on the run from both the Serbian mafia and the police, and mafia enforcer Mrado, who is on the hunt for Jorge.",2010-01-15,Released,6.459,172,"Drama, Thriller, Crime, ",124,https://image.tmdb.org/t/p/original/ezx8LhhpZd6U4sd0lXyCEUhIBUc.jpg
3704,1088,tt0298228,Whale Rider,en,"On the east coast of New Zealand, the Whangara people believe their presence there dates back a thousand years or more to a single ancestor, Paikea, who escaped death when his canoe capsized by riding to shore on the back of a whale. From then on, Whangara chiefs, always the first-born, always male, have been considered Paikea's direct descendants. Pai, an 11-year-old girl in a patriarchal New Zealand tribe, believes she is destined to be the new chief. But her grandfather Koro is bound by tradition to pick a male leader. Pai loves Koro more than anyone in the world, but she must fight him and a thousand years of tradition to fulfill her destiny.",2003-01-30,Released,7.258,296,"Drama, Family, ",101,https://image.tmdb.org/t/p/original/1ZQSkyEDRJdk6TCAThBojB5hJcK.jpg
3706,425972,tt3860916,Cargo,en,"After being infected in the wake of a violent pandemic and with only 48 hours to live, a father struggles to find a new home for his baby daughter.",2017-10-06,Released,6.404,1447,"Drama, Thriller, ",105,https://image.tmdb.org/t/p/original/cdPSUck4tBRvRu6DFk6XciDrssn.jpg
3707,10947,tt0475293,High School Musical,en,"Troy, the popular captain of the basketball team, and Gabriella, the brainy and beautiful member of the academic club, break all the rules of East High society when they secretly audition for the leads in the school's musical. As they reach for the stars and follow their dreams, everyone learns about acceptance, teamwork, and being yourself.",2006-01-20,Released,6.58,4056,"Comedy, Drama, Family, Music, Romance, TV Movie, ",98,https://image.tmdb.org/t/p/original/1DGmWZjUJPeKGFRHGCA6VPFUBML.jpg
3708,47452,tt0119574,Love and Death on Long Island,en,"Giles De'Ath is a widower who doesn't like anything modern. He goes to movies and falls in love with film star, Ronnie Bostock. He then investigates everything about the movie and Ronnie. After that he travels to Long Island city where Ronnie lives and meets him, pretending that Ronnie is a great actor and that's why Giles admires him.",1997-01-01,Released,6.6,32,"Drama, Romance, ",93,https://image.tmdb.org/t/p/original/6DTNKPlSZGwlsAibzhdeKSZ2K88.jpg
3709,3040,tt0403358,ÐÐ¾ÑÐ½Ð¾Ð¹ Ð´Ð¾Ð·Ð¾Ñ,ru,"Among normal humans live the ""Others"" possessing various supernatural powers. They are divided up into the forces of light and the forces of the dark, who signed a truce several centuries ago to end a devastating battle. Ever since, the forces of light govern the day while the night belongs to their dark opponents. In modern day Moscow the dark Others actually roam the night as vampires while a ""Night Watch"" of light forces, among them Anton, the movie's protagonist, try to control them and limit their outrage",2004-06-27,Released,6.287,586,"Fantasy, Action, Thriller, ",114,https://image.tmdb.org/t/p/original/inkEqKKVqJoLB3ioCnn4h0UC9GP.jpg
3710,11386,tt0104036,The Crying Game,en,"Irish Republican Army member Fergus forms an unexpected bond with Jody, a kidnapped British soldier in his custody, despite the warnings of fellow IRA members Jude and Maguire. Jody makes Fergus promise he'll visit his girlfriend, Dil, in London, and when Fergus flees to the city, he seeks her out. Hounded by his former IRA colleagues, he finds himself increasingly drawn to the enigmatic, and surprising, Dil.",1992-09-02,Released,6.927,581,"Crime, Drama, Thriller, ",112,https://image.tmdb.org/t/p/original/6aeI28o2Oe1UzRIMPDlasTfCv4l.jpg
3711,10246,tt0084522,Porky's,en,"Set in 1954, a group of Florida high schoolers seek out to lose their virginity which leads them to seek revenge on a sleazy nightclub owner and his redneck sheriff brother for harassing them.",1981-11-13,Released,6.416,676,"Comedy, ",94,https://image.tmdb.org/t/p/original/AqCOt1cWfKqCepxK7LIdT812idH.jpg
3712,29426,tt1134854,Survival of the Dead,en,"On an island off the coast of North America, local residents simultaneously fight a zombie epidemic while hoping for a cure to return their un-dead relatives back to their human state.",2010-05-06,Released,4.871,369,"Comedy, Horror, Thriller, ",90,https://image.tmdb.org/t/p/original/abJiDooakUefaStfGBShm0I3ENc.jpg
3713,19185,tt0100258,Night of the Living Dead,en,"In this remake of the original classic film, a group of people are trapped inside a farmhouse as legions of the walking dead try to get inside and use them for food.",1990-10-19,Released,6.8,677,"Horror, Thriller, ",88,https://image.tmdb.org/t/p/original/isp4lCv08asTPNvv8Xe8oQK293n.jpg
3714,153,tt0335266,Lost in Translation,en,"Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.",2003-09-18,Released,7.382,6080,"Comedy, Drama, Romance, ",102,https://image.tmdb.org/t/p/original/wkSzJs7oMf8MIr9CQVICsvRfwA7.jpg
3715,703,tt0075686,Annie Hall,en,New York comedian Alvy Singer falls in love with the ditsy Annie Hall.,1977-04-19,Released,7.782,3243,"Comedy, Drama, Romance, ",93,https://image.tmdb.org/t/p/original/gBo4G0p8iVS998aYvXS656jbsH2.jpg
3716,27191,tt0044672,The Greatest Show on Earth,en,"To ensure a full profitable season, circus manager Brad Braden engages The Great Sebastian, though this moves his girlfriend Holly from her hard-won center trapeze spot. Holly and Sebastian begin a dangerous one-upmanship duel in the ring, while he pursues her on the ground.",1952-02-16,Released,6.4,177,"Drama, Family, Romance, ",152,https://image.tmdb.org/t/p/original/h3rnh3s2HrfyKvb0jnUowEz5TlE.jpg
3717,165864,tt2081194,Hansel and Gretel Get Baked,en,"An intense new marijuana strain named âBlack Forestâ is taking Los Angeles by storm, and Gretelâs stoner boyfriend canât get enough. But when the old woman growing the popular drug (Lara Flynn Boyle) turns out to be an evil witch, cooking and eating her wasted patrons for their youth, Gretel and her brother Hansel must save him from a gruesome death â or face the last high of their lives.",2013-02-19,Released,5.101,178,"Horror, Comedy, ",86,https://image.tmdb.org/t/p/original/shYb3LezqJF4P90CGgp9zoD2MjF.jpg
3718,987,tt0071524,The Front Page,en,A journalist suffering from burn-out wants to finally say goodbye to his office â but his boss doesnât like the idea one bit.,1974-11-01,Released,7.3,264,"Comedy, ",105,https://image.tmdb.org/t/p/original/3kUbSnIq5k28eobX9HxSVldmJub.jpg
3719,241251,tt3181822,The Boy Next Door,en,"A recently cheated on married woman falls for a younger man who has moved in next door, but their torrid affair soon takes a dangerous turn.",2015-01-23,Released,4.802,1848,"Thriller, ",91,https://image.tmdb.org/t/p/original/tM0hpWw3GONam6TKcMMciecHjhT.jpg
3720,40494,tt0049875,Trapeze,en,"A pair of men try to perform the dangerous ""triple"" in their trapeze act. Problems arise when the duo is made into a trio following the addition of a sexy female performer.",1956-05-30,Released,6.5,65,"Drama, Romance, ",105,https://image.tmdb.org/t/p/original/3EZKz21OMvvyYg3UqZ3BBzHjWiq.jpg
3721,39781,tt0842926,The Kids Are All Right,en,"Two women, Nic and Jules, brought a son and daughter into the world through artificial insemination. When one of their children reaches age, both kids go behind their mothers' backs to meet with the donor. Life becomes so much more interesting when the father, two mothers and children start to become attached to each other.",2010-07-09,Released,6.588,1236,"Comedy, Drama, ",106,https://image.tmdb.org/t/p/original/xQ5XqZc82dDCcGjxY7voRKjhaKQ.jpg
3722,8337,tt0096256,They Live,en,"Nada, a wanderer without meaning in his life, discovers a pair of sunglasses capable of showing the world the way it truly is. As he walks the streets of Los Angeles, Nada notices that both the media and the government are comprised of subliminal messages meant to keep the population subdued, and that most of the social elite are skull-faced aliens bent on world domination. With this shocking discovery, Nada fights to free humanity from the mind-controlling aliens.",1988-11-23,Released,7.308,2307,"Science Fiction, Action, ",94,https://image.tmdb.org/t/p/original/ngnybFTuopfbfmmEeX9jjBQQmF6.jpg
3723,5925,tt0057115,The Great Escape,en,"The Nazis, exasperated at the number of escapes from their prison camps by a relatively small number of Allied prisoners, relocate them to a high-security 'escape-proof' camp to sit out the remainder of the war. Undaunted, the prisoners plan one of the most ambitious escape attempts of World War II. Based on a true story.",1963-06-20,Released,7.951,2025,"Adventure, Drama, History, Thriller, War, ",173,https://image.tmdb.org/t/p/original/gBH4H8UMFxl139HaLz6lRuvsel8.jpg
3724,8357,tt0399877,What the #$*! Do We (K)now!?,en,"Amanda is a divorced woman who makes a living as a photographer. During the Fall of the year Amanda begins to see the world in new and different ways when she begins to question her role in life, her relationships with her career and men and what it all means. As the layers to her everyday experiences fall away insertions in the story with scientists, and philosophers and religious leaders impart information directly to an off-screen interviewer about academic issues, and Amanda begins to understand the basis to the quantum world beneath. During her epiphany as she considers the Great Questions raised by the host of inserted thinkers, she slowly comprehends the various inspirations and begins to see the world in a new way.",2004-04-23,Released,5.2,89,"Documentary, Comedy, Drama, ",109,https://image.tmdb.org/t/p/original/pUgCmDbYdKICEjBFDZPt2Ware2G.jpg
3725,146203,tt2034139,The Last Exorcism Part II,en,"As Nell Sweetzer tries to build a new life after the events of the first movie, the evil force that once possessed her returns with an even more horrific plan.",2013-02-28,Released,4.678,446,"Horror, Thriller, ",88,https://image.tmdb.org/t/p/original/260ztSWhGIYSLAjDC6smFWcdUSp.jpg
3726,85350,tt1065073,Boyhood,en,"The film tells a story of a divorced couple trying to raise their young son. The story follows the boy for twelve years, from first grade at age 6 through 12th grade at age 17-18, and examines his relationship with his parents as he grows.",2014-06-05,Released,7.51,4500,"Drama, ",166,https://image.tmdb.org/t/p/original/2BvtvDUyxiMJ4dmKfiQf4qdOHQN.jpg
3727,512,tt0457513,Scoop,en,"An American journalism student in London scoops a big story, and begins an affair with an aristocrat as the incident unfurls.",2006-07-27,Released,6.6,1370,"Comedy, Mystery, ",96,https://image.tmdb.org/t/p/original/aHvZYoQNRTMrfs46pj64b9GrbaK.jpg
3728,13408,tt0290332,The Wash,en,"With the rent due and his car booted, Sean (Dr. Dre) has to come up with some ends...and fast. When his best buddy and roommate Dee Loc (Snoop Dogg), suggests that Sean get a job busting suds down at the local car wash.",2001-11-16,Released,5.0,77,"Action, Comedy, ",93,https://image.tmdb.org/t/p/original/xb63VT8E4Q2RjLT7qnzvc5jRFAQ.jpg
3729,47816,tt0199290,3 Strikes,en,"Brian Hooks plays a character who is just released from jail. And the state adopts a ""3 strikes"" rule for felons that involves serious penalties. Hooks has 2 strikes, and wants to change his life for the better. When a friend picks him up, they are pulled over, and his friend shoots at police officers, and Hooks escapes. Now Hooks, a wanted man, must clear his name of having nothing to do with the shooting.",2000-03-01,Released,5.557,44,"Action, Comedy, Romance, ",82,https://image.tmdb.org/t/p/original/ca7xVIgh7UYsFOCBLP8ERmBktC5.jpg
3730,10744,tt0318374,The Cooler,en,"Bernie works at a Las Vegas casino, where he uses his innate ability to bring about misfortune in those around him to jinx gamblers into losing. His imposing boss, Shelly Kaplow, is happy with the arrangement. But Bernie finds unexpected happiness when he begins dating attractive waitress Natalie Belisario.",2003-11-26,Released,6.745,271,"Romance, Drama, ",101,https://image.tmdb.org/t/p/original/lDqBhWhejdt9Umt5tYjqGXYF73O.jpg
3731,581644,tt4876134,The Misfits,en,"After being recruited by a group of unconventional thieves, renowned criminal Richard Pace finds himself caught up in an elaborate gold heist that promises to have far-reaching implications on his life and the lives of countless others.",2021-06-03,Released,5.5,275,"Action, Thriller, ",94,https://image.tmdb.org/t/p/original/dPOyYnCkRbWAEem85N3VFpQODf5.jpg
3732,9782,tt0448075,The Night Listener,en,"In the midst of his crumbling relationship, a radio show host begins speaking to his biggest fanâa young boyâvia the telephone. But when questions about the boy's identity come up, the host's life is thrown into chaos.",2006-02-12,Released,5.574,202,"Drama, Thriller, ",91,https://image.tmdb.org/t/p/original/fNXIweKikMLedQl6Wks0PLGqn89.jpg
3733,18713,tt0110189,The Jerky Boys,en,"When two unemployed telephone pranksters decide to use their vocal ""talents"" to impersonate a Chicago mob boss and curry favor with organized crime in New York, the trouble begins. It isn't long before Johnny and Kamal (the ""Jerky Boys"" of crank call fame) are wanted by the local mafia, the police, and their neighbor.",1995-02-03,Released,4.3,23,"Comedy, Crime, ",82,https://image.tmdb.org/t/p/original/yUbdqyZaeaoNKBQmnmtim1IIAf1.jpg
3734,6537,tt0464141,El orfanato,es,"A woman brings her family back to her childhood home, which used to be an orphanage, intent on reopening it. Before long, her son starts to communicate with a new invisible friend.",2007-05-20,Released,7.231,2406,"Horror, Drama, Thriller, ",105,https://image.tmdb.org/t/p/original/vIpi1KtHLXUOfSVC2m6MqpjSPgL.jpg
3735,184345,tt2828996,A Haunted House 2,en,"After exorcising the demons of his ex-, Malcolm starts afresh with his new girlfriend and her two children. After moving into their dream home, Malcolm is once again plagued by bizarre paranormal events.",2014-04-17,Released,6.069,1101,"Comedy, Horror, ",87,https://image.tmdb.org/t/p/original/oV7M00fPXy5P0nbdeMbSUjYv0vx.jpg
3736,1809,tt0292644,The Rules of Attraction,en,"The incredibly spoiled and overprivileged students of Camden College are a backdrop for an unusual love triangle between a drug dealer, a virgin and a bisexual classmate.",2002-10-11,Released,6.179,445,"Drama, Romance, Comedy, ",111,https://image.tmdb.org/t/p/original/uBYwzAtAI5GapABsHEKy49zG54f.jpg
3737,2370,tt0065112,Topaz,en,"Copenhagen, Denmark, 1962. When a high-ranking Soviet official decides to change sides, a French intelligence agent is caught up in a cold, silent and bloody spy war in which his own family will play a decisive role.",1969-12-17,Released,6.0,284,"Drama, Thriller, ",121,https://image.tmdb.org/t/p/original/8u7vxykCVZoaxNocLbpstv3IFNK.jpg
3738,9809,tt0454987,Let's Go to Prison,en,"When a career criminal's plan for revenge is thwarted by unlikely circumstances, he puts his intended victim's son in his place by putting him in prison...and then joining him.",2006-11-17,Released,5.7,227,"Comedy, Crime, ",84,https://image.tmdb.org/t/p/original/qjol2ENVwkR6UTIrOtf2gkol3AE.jpg
3739,5,tt0113101,Four Rooms,en,It's Ted the Bellhop's first night on the job...and the hotel's very unusual guests are about to place him in some outrageous predicaments. It seems that this evening's room service is serving up one unbelievable happening after another.,1995-12-09,Released,5.681,2192,"Crime, Comedy, ",98,https://image.tmdb.org/t/p/original/75aHn1NOYXh4M7L5shoeQ6NGykP.jpg
3740,11013,tt0274812,Secretary,en,"A young woman, recently released from a mental hospital, gets a job as a secretary to a demanding lawyer, where their employer-employee relationship turns into a sexual, sadomasochistic one.",2002-09-20,Released,6.813,1244,"Comedy, Drama, Romance, ",104,https://image.tmdb.org/t/p/original/mdRXSE7ho185SZlXj0JSwuecEd3.jpg
3741,19153,tt0360916,The Real Cancun,en,"Sixteen American college students drink, flirt, fight and canoodle during their Spring Break vacation in Cancun, Mexico.",2003-04-23,Released,4.2,21,"Documentary, ",96,https://image.tmdb.org/t/p/original/wyLs32hfhfShhHPJ8h8VzAash55.jpg
3742,10132,tt0096219,Talk Radio,en,"A rude, contemptuous talk show host becomes overwhelmed by the hatred that surrounds his program just before it goes national.",1988-12-21,Released,7.0,165,"Drama, ",110,https://image.tmdb.org/t/p/original/g5iv9gwAuNRAW0TGhbkhBVXeiuZ.jpg
3743,16448,tt0118111,Waiting for Guffman,en,Aspiring director Corky St. Clair and the marginally talented amateur cast of his hokey small-town musical production go overboard when they learn that Broadway theater agent Mort Guffman will be in attendance.,1996-08-21,Released,7.095,190,"Comedy, Music, ",84,https://image.tmdb.org/t/p/original/zuArI6EBpV6mExrvfnyidoOtzdf.jpg
3744,15122,tt0188863,Love Stinks,en,"A movie about a relationship...that's worse than yours. Seth (Stewart), a sitcom writer-producer, meets Chelsea (Wilson), an interior decorator, at his best friend's (Bellamy) wedding. He's immediately sexually attracted to her while she's instantly attracted to his single-ness. They both ditch their wedding dates and start their own date that same night. The two become a couple, appearing very happy until after a couple of years of postponing a marriage proposal. When Chelsea realizes that Seth wants to remain single and together, she becomes quite bitter. In the next hour of the movie, the two engage in behavior that makes the War of the Roses look like child's play.",1999-09-10,Released,6.4,47,"Comedy, Romance, ",94,https://image.tmdb.org/t/p/original/srHcbkCyQFfdmqt5rPQMshxp1Yt.jpg
3745,810731,tt14318430,Why Did You Kill Me?,en,The line between justice and revenge blurs when a devastated family uses social media to track down the people who killed 24-year-old Crystal Theobald.,2021-04-14,Released,6.2,114,"Documentary, Crime, ",83,https://image.tmdb.org/t/p/original/5x95riaxPFC8SUQTit4ZkkqxXh.jpg
3746,1546,tt0318761,Thumbsucker,en,"Justin Cobb, a teenager in suburban Oregon, copes with his thumb-sucking problem, romance, and his diagnosis with ADHD and subsequent experience using Ritalin.",2005-01-23,Released,6.2,179,"Comedy, Drama, ",96,https://image.tmdb.org/t/p/original/fBLjXNRkH0KuC5JEnGBUZx3SQw3.jpg
3747,48572,tt0873886,Red State,en,"Set in Middle America, a group of teens receive an online invitation for sex, though they soon encounter Christian fundamentalists with a much more sinister agenda.",2011-08-19,Released,6.048,762,"Horror, Action, Thriller, ",88,https://image.tmdb.org/t/p/original/jPpaBzZxpv9gf5QvZyIMthO66Gm.jpg
3748,14517,tt0366780,MirrorMask,en,"In a fantasy world of opposing kingdoms, a 15-year old girl must find the fabled MirrorMask in order to save the kingdom and get home",2005-01-25,Released,6.5,266,"Fantasy, ",101,https://image.tmdb.org/t/p/original/itIJU3NKbdgScA1WPIxXzOlm0Uj.jpg
